key_resp_2.keys,key_resp_2.rt,key_resp.keys,key_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials.order,Sure,OptionOne,OptionTwo,Risk,Risk2,AmbiguityBarH,Ambiguity,SureXPos,RiskXPos,OptionOneXPos,OptionTwoXPos,RiskX,participant,date,expName,psychopyVersion,OS,frameRate
,,right,3.241000175,1,0,160,70,1,159,20,20,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,right,1.464000225,1,0,160,144,1,159,-125,-125,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,right,1.776000023,1,0,160,52,1,159,-8,-8,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,left,3.213000059,1,0,160,86,1,159,-20,-20,0,25,25,0.325,50,0.5,-0.5,-0.5,-0.5,-0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,left,1.463000059,1,0,160,140,1,159,125,125,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,right,4.348999977,1,0,160,119,1,159,-50,-50,0,13,13,0.481,74,-0.5,0.5,0.5,0.5,0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,right,1.634000063,1,0,160,98,1,159,50,50,0,38,62,0,0,-0.5,0.5,0.5,0.5,0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,right,1.342999935,1,0,160,28,1,159,-5,-5,0,75,25,0,0,-0.5,0.5,0.5,0.5,0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,right,1.562000036,1,0,160,16,1,159,-5,-5,0,13,87,0,0,-0.5,0.5,0.5,0.5,0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,left,3.092000008,1,0,160,115,1,159,-50,-50,0,50,50,0,0,0.5,-0.5,-0.5,-0.5,-0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
,,right,1.929000139,1,0,160,41,1,159,8,8,0,25,75,0,0,-0.5,0.5,0.5,0.5,0.5,place,2020-06-29_14h12.51.844,Tymula Experiment,3.2.3,Linux x86_64,60
